iter_mean,iter_sigma2,time_before_elec,upper_bound,lower_bound,cycle
0.545284314807734,5.473706840050315e-5,12,0.5597852776022305,0.5307833520132375,2006
0.5505317908451007,2.7619649037143143e-5,11,0.5608324531413363,0.5402311285488651,2006
0.5528109928256066,3.6429499361367794e-5,10,0.5646409363904183,0.5409810492607949,2006
0.5501070273459536,3.905886975301531e-5,9,0.5623564581100007,0.5378575965819066,2006
0.5488159678326764,3.60183119773021e-5,8,0.5605789584087163,0.5370529772566365,2006
0.5507072913328456,3.7427422493346826e-5,7,0.5626981706271442,0.5387164120385469,2006
0.5588643549302879,2.834682413679969e-5,6,0.569299735115213,0.5484289747453627,2006
0.5586420091468557,3.0385885452335406e-5,5,0.5694461943337956,0.5478378239599158,2006
0.5662432231438729,3.368792468613067e-5,4,0.5776193178812702,0.5548671284064756,2006
0.5698033957048373,3.806790185561486e-5,3,0.5818964371654679,0.5577103542442067,2006
0.5755067437458079,3.849084515988636e-5,2,0.5876667779055551,0.5633467095860607,2006
0.572104005461203,4.084698614572912e-5,1,0.5846306882614272,0.5595773226609788,2006
0.5723001918170598,5.293185454962983e-5,0,0.58656003096194,0.5580403526721797,2006
0.5512464015233302,3.642212512359392e-5,27,0.56307514768997,0.5394176553566903,2008
0.5527600073269209,6.755789727368355e-5,26,0.5688699551284062,0.5366500595254355,2008
0.5542636914587484,5.954202954230885e-5,25,0.569387733930579,0.5391396489869179,2008
0.5581367761665139,6.878013825594826e-5,24,0.5743917993631769,0.541881752969851,2008
0.5657467466190946,6.751350255751687e-5,23,0.5818514003385932,0.5496420928995961,2008
0.5733623978187732,2.885641002891739e-5,22,0.5838911577062,0.5628336379313463,2008
0.5767165760284358,2.725661209162398e-5,21,0.5869493176459684,0.5664838344109033,2008
0.5725423496041432,2.368119203682684e-5,20,0.5820803613114475,0.5630043378968389,2008
0.5613419917927447,4.00521406005449e-5,19,0.5737461968592152,0.5489377867262741,2008
0.5606976775757979,5.853779191550754e-5,18,0.575693636412185,0.5457017187394109,2008
0.5600600021187583,2.926506765886941e-5,17,0.5706630528079851,0.5494569514295314,2008
0.5670622397558628,2.909695942954015e-5,16,0.5776347928696817,0.5564896866420439,2008
0.5573649037194855,4.126479661492369e-5,15,0.569955489197369,0.544774318241602,2008
0.5541348879233935,2.7859083964929263e-5,14,0.5644801021289898,0.5437896737177972,2008
0.5467836293952557,2.7810707618470404e-5,13,0.5571198576428863,0.5364474011476251,2008
0.5453938885260912,5.1855324848832645e-5,12,0.55950797425416,0.5312798027980223,2008
0.5463600334741726,4.2331735336483766e-5,11,0.5591123506937463,0.5336077162545989,2008
0.5498581810838215,2.8523524978034695e-5,10,0.560326035379503,0.5393903267881399,2008
0.5410282123513432,2.5030713005615594e-5,9,0.5508342302527328,0.5312221944499537,2008
0.530678719969536,2.186506228848696e-5,8,0.5398436980539316,0.5215137418851403,2008
0.5413017414817833,2.5456911595518023e-5,7,0.5511908906658811,0.5314125922976856,2008
0.5478378138274282,3.793780121797384e-5,6,0.5599101730483498,0.5357654546065067,2008
0.5525018404809665,4.113650082832091e-5,5,0.565072838117673,0.5399308428442601,2008
0.5495145651258094,4.566189215769682e-5,4,0.5627589875334876,0.5362701427181312,2008
0.5457257994737353,4.316001747354328e-5,3,0.5586022711615217,0.532849327785949,2008
0.5394544074588985,2.5192041922501812e-5,2,0.549291975667022,0.529616839250775,2008
0.5432416225118999,4.628655425464545e-5,1,0.5565763301136678,0.529906914910132,2008
0.5506813029780467,5.041952507606637e-5,0,0.5645986176447566,0.5367639883113369,2008
0.5439282432070887,8.87339420895854e-5,96,0.562391187499139,0.5254652989150383,2010
0.5453207251164657,8.308666406199461e-5,95,0.5631864948636822,0.5274549553692491,2010
0.5467279947194477,6.660046037258506e-5,94,0.5627233793214922,0.5307326101174031,2010
